ID,Year,Name,College,POS,Height_in,Weight_lbs,Wonderlic,X40_Yard,Bench_Press,VertLeap_in,BroadJump_in,Shuttle,X3Cone,official40yard,hasUnofficial40,all40yard,Unofficial40yard
5007,1999,Justin Burroughs,North Carolina State,C,76,288,NA,4.86,23,33,114,4.23,7.36,4.86,FALSE,4.86,NA
5008,1999,Dan Campbell,Texas A&M,TE,77,263,NA,4.85,25,36,121,4.07,7,4.85,FALSE,4.85,NA
5009,1999,Johndale Carty,Utah State,FS,73,192,NA,4.58,12,40,126,4.15,7,4.58,FALSE,4.58,NA
5010,1999,Anthony Cesario,Colorado State,OG,78,312,NA,5.29,NA,26.5,103,NA,NA,5.29,FALSE,5.29,NA
5011,1999,Kenny Cheatham,Nebraska,WR,75,211,NA,4.6,NA,36,115,NA,NA,4.6,FALSE,4.6,NA
5012,1999,Ed Chester,Florida,DT,76,294,NA,*4.91,21,NA,NA,NA,NA,NA,TRUE,4.91,4.91
5013,1999,Darrin Chiaverini,Colorado,WR,73,212,NA,4.53,NA,33,112,4.16,NA,4.53,FALSE,4.53,NA
5014,1999,Chris Claiborne,Southern Californiaifornia,ILB,75,248,NA,4.63,16,34,116,4.37,7.68,4.63,FALSE,4.63,NA
5015,1999,Desmond Clark,Wake Forest,TE,75,255,NA,4.86,12,31,113,4.35,7.3,4.86,FALSE,4.86,NA
5016,1999,Mike Cloud,Boston College,RB,71,200,NA,4.56,17,38.5,117,4.16,6.8,4.56,FALSE,4.56,NA
5017,1999,Rich Coady,Texas A&M,SS,73,210,NA,4.55,20,36,119,3.88,7.11,4.55,FALSE,4.55,NA
5018,1999,Tony Coats,Washington,OG,79,312,NA,5.35,21,30,101,4.54,7.79,5.35,FALSE,5.35,NA
5019,1999,Antonio Cochran,Georgia,DE,76,297,NA,5.12,19,33,112,4.55,7.87,5.12,FALSE,5.12,NA
5020,1999,Nikia Codie,Baylor,FS,75,207,NA,4.57,17,34,121,4.2,7.21,4.57,FALSE,4.57,NA
5021,1999,Willie Cohens,Florida,DE,75,264,NA,5,29,33.5,108,4.52,7.84,5,FALSE,5,NA
5022,1999,Rod Coleman,East Carolina,DE,74,262,NA,4.94,NA,32.5,111,4.57,8,4.94,FALSE,4.94,NA
5023,1999,Alphonso Collins,East Carolina,TE,74,281,NA,4.83,20,32.5,108,4.41,7.37,4.83,FALSE,4.83,NA
5024,1999,Cecil Collins,McNeese State (LA),RB,69,209,NA,4.51,17,33,117,NA,7.21,4.51,FALSE,4.51,NA
5025,1999,Dan Collins,Boston College,OG,76,282,NA,5.03,20,24,100,NA,NA,5.03,FALSE,5.03,NA
5026,1999,Rosevelt Colvin,Purdue,DE,75,256,NA,4.92,NA,36.5,119,4.19,7.08,4.92,FALSE,4.92,NA
5027,1999,Kris Comstock,Kentucky,OT,80,319,NA,5.55,17,23.5,101,4.84,8.19,5.55,FALSE,5.55,NA
5028,1999,Eddie Conti,Delaware,WR,68,173,NA,4.5,NA,36,120,4.04,6.96,4.5,FALSE,4.5,NA
5029,1999,Mike Cook,William & Mary,QB,73,207,22,4.8,NA,33.5,112,4.32,7.29,4.8,FALSE,4.8,NA
5030,1999,Rashard Cook,Southern Californiaifornia,FS,71,197,NA,4.77,13,36,122,4.3,7.2,4.77,FALSE,4.77,NA
5031,1999,Jermaine Copeland,Tennessee,WR,74,201,NA,4.5,NA,36,117,4.28,7.3,4.5,FALSE,4.5,NA
5032,1999,Mondell Corbett,East Carolina,OG,74,313,NA,5.41,21,29,100,4.77,8.03,5.41,FALSE,5.41,NA
5033,1999,Tim Couch,Kentucky,QB,76,225,22,5.08,NA,31,NA,4.34,NA,5.08,FALSE,5.08,NA
5034,1999,Scott Covington,Miami,QB,74,219,21,4.67,NA,34,109,4.42,7.62,4.67,FALSE,4.67,NA
5035,1999,Jason Craft,Colorado State,CB,70,178,NA,4.52,14,37.5,113,4.2,6.97,4.52,FALSE,4.52,NA
5036,1999,Daunte Culpepper,Central Florida,QB,76,255,18,4.52,NA,39,122,4.13,7.21,4.52,FALSE,4.52,NA
5037,1999,Chris Cummings,Louisiana State,CB,68,186,NA,4.48,21,34.5,125,4.14,6.87,4.48,FALSE,4.48,NA
5038,1999,DeMarcus Curry,Auburn,OT,77,317,NA,5.35,20,25.5,98,4.69,7.98,5.35,FALSE,5.35,NA
5039,1999,Tony D'Amato,Utah State,ILB,71,240,NA,4.77,34,30,106,4.4,7.5,4.77,FALSE,4.77,NA
5040,1999,Kevin Daft,Cal Davis,QB,74,203,32,4.85,NA,32.5,114,4.37,7.39,4.85,FALSE,4.85,NA
5041,1999,Aaron Dalan,Washington,OT,80,328,NA,5.24,23,23.5,99,4.61,8.03,5.24,FALSE,5.24,NA
5042,1999,Antico Dalton,Hampton,OLB,73,242,NA,4.71,30,35,117,4.32,7.49,4.71,FALSE,4.71,NA
5043,1999,Robert Daniel,Northwestern State (LA),DE,78,281,NA,5.04,24,28.5,110,4.86,7.91,5.04,FALSE,5.04,NA
5044,1999,Oscar Davenport,North Carolina,QB,76,199,6,4.9,NA,31,109,4.82,7.5,4.9,FALSE,4.9,NA
5045,1999,Russell Davis,North Carolina,DT,76,294,NA,4.95,27,27.5,104,4.56,8.06,4.95,FALSE,4.95,NA
5046,1999,Eric De Groh,West Virginia,C,76,324,NA,5.53,23,28,102,4.56,7.79,5.53,FALSE,5.53,NA
5047,1999,James Dearth,Tarleton State (TX),TE,76,273,NA,5.01,25,29.5,112,4.57,8.3,5.01,FALSE,5.01,NA
5048,1999,Autry Denson,Notre Dame,RB,70,197,NA,4.67,20,31,116,4.15,6.97,4.67,FALSE,4.67,NA
5049,1999,Dan Dercher,Kansas,OT,78,293,NA,5.28,14,28,109,4.49,7.78,5.28,FALSE,5.28,NA
5050,1999,Jared DeVries,Iowa,DT,76,279,NA,4.97,24,32.5,111,4.14,7.28,4.97,FALSE,4.97,NA
5051,1999,Adrian Dingle,Clemson,DE,75,290,NA,4.94,20,33,112,4.4,7.43,4.94,FALSE,4.94,NA
5052,1999,Antonio Dingle,Virginia,DT,74,320,NA,5.26,22,31,102,4.85,8.12,5.26,FALSE,5.26,NA
5053,1999,Charles Dorsey,Auburn,DT,74,283,NA,4.93,24,31,112,4.52,7.48,4.93,FALSE,4.93,NA
5054,1999,Dameane Douglas,California,WR,73,201,NA,4.64,NA,31.5,119,4.36,7.36,4.64,FALSE,4.64,NA
5055,1999,Scott Dreisbach,Michigan,QB,75,216,20,4.75,NA,33,112,4.27,7.06,4.75,FALSE,4.75,NA
5056,1999,Kelvin Eafon,Arizona,FB,70,221,NA,4.63,17,32,113,4.24,7.18,4.63,FALSE,4.63,NA
5057,1999,Antuan Edwards,Clemson,SS,73,210,NA,4.46,NA,38,123,3.96,6.89,4.46,FALSE,4.46,NA
5058,1999,Brian Edwards,East Tennessee State,FB,73,223,NA,4.66,18,35.5,122,4.19,7.12,4.66,FALSE,4.66,NA
5059,1999,Eric Edwards,Oregon,CB,71,180,NA,4.65,10,34,113,4.27,7.3,4.65,FALSE,4.65,NA
5060,1999,Troy Edwards,Louisiana Tech,WR,70,191,NA,4.57,NA,36.5,118,4.16,7.37,4.57,FALSE,4.57,NA
5061,1999,Ebenezer Ekuban,North Carolina,DE,76,281,NA,4.7,NA,32,112,4.39,7.36,4.7,FALSE,4.7,NA
5062,1999,Justin Ernest,Eastern Kentucky,DT,75,281,NA,4.79,51,31,113,4.24,7.37,4.79,FALSE,4.79,NA
5063,1999,Dan Falcon,Western Michigan,DT,74,274,NA,4.77,23,33,113,4.19,7.21,4.77,FALSE,4.77,NA
5064,1999,Kris Farris,UCLA,OT,80,313,NA,5.12,20,24,95,4.76,8,5.12,FALSE,5.12,NA
5065,1999,John Fassel,Weber State (UT),WR,76,189,NA,4.67,NA,33.5,111,4.09,7.26,4.67,FALSE,4.67,NA
5066,1999,Kevin Faulk,Louisiana State,RB,68,205,NA,4.57,NA,34,114,4.09,7.14,4.57,FALSE,4.57,NA
5067,1999,Jermaine Fazande,Oklahoma,FB,73,268,NA,4.79,18,31.5,107,4.7,8.06,4.79,FALSE,4.79,NA
5068,1999,Jim Finn,Pennsylvania,FB,70,228,NA,4.62,24,31.5,108,4.21,7.18,4.62,FALSE,4.62,NA
5069,1999,Bryce Fisher,Air Force,DE,76,283,NA,5,19,31,106,4.34,7.64,5,FALSE,5,NA
5070,1999,Charles Fisher,West Virginia,CB,73,182,NA,4.49,10,38,124,4.16,NA,4.49,FALSE,4.49,NA
5071,1999,Derrick Fletcher,Baylor,OT,78,374,NA,5.2,27,NA,NA,NA,NA,5.2,FALSE,5.2,NA
5072,1999,Jay Foreman,Nebraska,ILB,73,241,NA,4.66,20,36,117,4.16,7.2,4.66,FALSE,4.66,NA
5073,1999,Shawn Foreman,West Virginia,WR,73,212,NA,4.77,NA,32,112,4.41,7.75,4.77,FALSE,4.77,NA
5074,1999,Mitchell Freedman,Arizona,FS,73,217,NA,4.65,7,38.5,125,NA,NA,4.65,FALSE,4.65,NA
5075,1999,Rufus French,Mississippi,TE,75,256,NA,4.92,20,32,106,4.5,7.78,4.92,FALSE,4.92,NA
5076,1999,Lennie Friedman,Duke,OG,75,301,NA,5.36,25,29,100,4.51,8.04,5.36,FALSE,5.36,NA
5077,1999,Todd Frohbieter,Arkansas State,OT,78,323,NA,5.28,20,27,100,4.51,7.98,5.28,FALSE,5.28,NA
5078,1999,Chris Gall,Indiana,FB,73,229,NA,4.79,23,31,108,4.34,7.43,4.79,FALSE,4.79,NA
5079,1999,Jason Gamble,Clemson,C,74,302,NA,5.18,24,28.5,105,4.54,7.84,5.18,FALSE,5.18,NA
5080,1999,Mark Garcia,Ohio State,QB,75,220,21,4.72,NA,33.5,108,4.2,7.36,4.72,FALSE,4.72,NA
5081,1999,Barry Gardner,Northwestern,ILB,73,242,NA,4.71,25,33,113,4.32,7.42,4.71,FALSE,4.71,NA
5082,1999,Kelvin Garmon,Baylor,OG,75,329,NA,5.09,23,25,96,4.66,7.84,5.09,FALSE,5.09,NA
5083,1999,Olandis Gary,Georgia,RB,73,216,NA,4.71,22,34,116,4.13,7.15,4.71,FALSE,4.71,NA
5084,1999,Tony George,Florida,SS,71,198,NA,4.61,15,36.5,117,4.24,7.3,4.61,FALSE,4.61,NA
5085,1999,Joe Germaine,Ohio State,QB,73,211,25,4.83,NA,32,105,4.21,7.18,4.83,FALSE,4.83,NA
5086,1999,Aaron Gibson,Wisconsin,OT,78,386,NA,5.35,31,24,111,4.54,7.99,5.35,FALSE,5.35,NA
5087,1999,Marquis Gibson,Missouri,OLB,74,227,NA,4.68,15,33,115,4.3,7.39,4.68,FALSE,4.68,NA
5088,1999,Justin Glasgow,Kansas,OG,77,328,NA,5.35,35,24,95,4.59,7.98,5.35,FALSE,5.35,NA
5089,1999,Phil Glover,Utah,OLB,73,239,NA,4.69,26,36.5,121,4.36,7.67,4.69,FALSE,4.69,NA
5090,1999,Matt Graham,Indiana State,SS,71,207,NA,4.44,21,35,117,3.86,6.87,4.44,FALSE,4.44,NA
5091,1999,Anthony Gray,Western New Mexico,RB,73,228,NA,4.69,16,32.5,115,4.23,7.1,4.69,FALSE,4.69,NA
5092,1999,Cornell Green,Central Florida,OT,79,326,NA,5.55,18,23,92,4.8,8.43,5.55,FALSE,5.55,NA
5093,1999,Lamont Green,Florida,OLB,75,226,NA,4.76,18,33,114,4.48,7.66,4.76,FALSE,4.76,NA
5094,1999,Kelly Gregg,Oklahoma,DT,73,302,NA,5.27,26,24,96,4.45,7.72,5.27,FALSE,5.27,NA
5095,1999,Chris Greisen,Northwest Missouri State,QB,75,223,27,5.09,NA,30.5,108,4.33,7.29,5.09,FALSE,5.09,NA
5096,1999,Mike Grieb,UCLA,TE,76,248,NA,4.88,NA,27,111,4.45,7.32,4.88,FALSE,4.88,NA
5097,1999,Damon Griffin,Oregon,WR,69,186,NA,4.65,NA,36,116,4.2,7.42,4.65,FALSE,4.65,NA
5098,1999,Billy Gustin,Purdue,FS,73,192,NA,4.38,15,37,121,3.99,7.03,4.38,FALSE,4.38,NA
5099,1999,Ryan Hale,Arkansas,DT,76,295,NA,5.18,8,30.5,104,4.38,7.53,5.18,FALSE,5.18,NA
5100,1999,Cory Hall,Fresno State,FS,73,202,NA,4.54,17,36,123,4.29,7.18,4.54,FALSE,4.54,NA
5101,1999,Darran Hall,Colorado State,WR,69,168,NA,4.45,NA,34,115,4.33,7.25,4.45,FALSE,4.45,NA
5102,1999,Derrick Ham,Miami,DE,76,257,NA,4.91,24,28.5,105,4.54,7.84,4.91,FALSE,4.91,NA
5103,1999,Donnie Hart,Texas Tech,WR,73,192,NA,4.54,NA,32,111,4.16,7.13,4.54,FALSE,4.54,NA
5104,1999,Armon Hatcher,Oregon State,SS,73,215,NA,4.58,NA,36,122,4.2,7.23,4.58,FALSE,4.58,NA
5105,1999,Steve Heiden,San Diego State,TE,77,260,NA,4.84,26,32,121,4.11,6.96,4.84,FALSE,4.84,NA
5106,1999,Madre Hill,Arkansas,RB,73,199,NA,4.54,20,32,113,4.31,6.9,4.54,FALSE,4.54,NA
5107,1999,Jay Hinton,Morgan State (MD),RB,71,200,NA,4.29,18,43.5,134,3.86,6.86,4.29,FALSE,4.29,NA
5108,1999,Warrick Holdman,Texas A&M,OLB,74,233,NA,4.69,16,35,123,4.06,7.22,4.69,FALSE,4.69,NA
5109,1999,Andre Holland,Oregon State,CB,69,181,NA,4.41,14,34,112,NA,NA,4.41,FALSE,4.41,NA
5110,1999,Gary Holmes,Washington State,DT,79,319,NA,5.19,26,NA,NA,NA,NA,5.19,FALSE,5.19,NA
5111,1999,Torry Holt,North Carolina State,WR,73,192,NA,4.44,NA,37,118,NA,NA,4.44,FALSE,4.44,NA
5112,1999,Kevin Homer,Chadron State (NE),ILB,75,241,NA,4.98,15,32.5,112,4.33,7.41,4.98,FALSE,4.98,NA
5113,1999,Chris Hood,Alabama,DT,73,281,NA,5.16,17,26,100,4.8,8.1,5.16,FALSE,5.16,NA
5114,1999,Tyrone Hopson,Eastern Kentucky,OG,75,319,NA,5.21,20,26,102,4.62,7.86,5.21,FALSE,5.21,NA
5115,1999,Terry Houzah,Mississippi Valley State,ILB,73,238,NA,4.84,18,33,115,4.37,7.56,4.84,FALSE,4.84,NA
5116,1999,Bobbie Howard,Notre Dame,ILB,70,232,NA,4.74,16,30,110,4.48,7.52,4.74,FALSE,4.74,NA
5117,1999,Brock Huard,Washington,QB,77,227,25,5.12,NA,30.5,107,4.44,7.44,5.12,FALSE,5.12,NA
5118,1999,Matt Hughes,Iowa,ILB,75,251,NA,4.76,14,31,111,4.33,7.42,4.76,FALSE,4.76,NA
5119,1999,Corey Hulsey,Clemson,OG,77,367,NA,5.73,31,25,96,4.89,8.21,5.73,FALSE,5.73,NA
5120,1999,Jay Humphrey,Texas,OT,79,322,NA,5.36,NA,31,106,4.62,7.78,5.36,FALSE,5.36,NA
5121,1999,John Humphrey,Texas A&M-Kingsville,RB,69,195,NA,4.55,19,35.5,124,NA,NA,4.55,FALSE,4.55,NA
5122,1999,Cletidus Hunt,Kentucky State,DT,76,293,NA,4.98,17,31.5,111,4.73,8.08,4.98,FALSE,4.98,NA
5123,1999,Robert Hunt,Virginia,OG,75,291,NA,5.17,23,24,94,4.66,7.93,5.17,FALSE,5.17,NA
5124,1999,Sedrick Irvin,Michigan State,RB,71,223,NA,4.58,20,35,117,NA,NA,4.58,FALSE,4.58,NA
5125,1999,Dexter Jackson,Florida State,FS,73,196,NA,4.61,16,36,117,4.06,6.96,4.61,FALSE,4.61,NA
5126,1999,Lenzie Jackson,Arizona State,WR,73,188,NA,4.84,NA,35,115,4.29,7.32,4.84,FALSE,4.84,NA
5127,1999,Quincy Jackson,Alabama,WR,73,187,NA,4.68,NA,31,116,4.29,7.27,4.68,FALSE,4.68,NA
5128,1999,Sheldon Jackson,Nebraska,TE,75,243,NA,4.82,14,30.5,105,4.47,7.36,4.82,FALSE,4.82,NA
5129,1999,Terry Jackson,Florida,FB,71,222,NA,4.71,26,32.5,112,4.21,7.21,4.71,FALSE,4.71,NA
5130,1999,Edgerrin James,Miami,RB,73,216,NA,4.38,NA,NA,NA,3.88,6.87,4.38,FALSE,4.38,NA
5131,1999,Jon Jansen,Michigan,OT,79,305,NA,5.3,22,27,100,4.61,7.62,5.3,FALSE,5.3,NA
5132,1999,Love Jefferson,Washington State,TE,74,262,NA,4.89,18,33,109,4.61,7.33,4.89,FALSE,4.89,NA
5133,1999,MarTay Jenkins,Nebraska-Omaha,WR,73,203,NA,4.51,NA,39.5,118,4.18,7.3,4.51,FALSE,4.51,NA
5134,1999,John Jennings,Belhaven,TE,76,241,NA,4.81,20,29,113,4.53,7.5,4.81,FALSE,4.81,NA
5135,1999,Garrett Johnson,Illinois,DT,75,286,NA,5.16,22,28,104,4.45,7.74,5.16,FALSE,5.16,NA
5136,1999,J.J. Johnson,Mississippi State,RB,74,227,NA,4.71,16,NA,NA,4.19,7.3,4.71,FALSE,4.71,NA
5137,1999,Kevin Johnson,Syracuse,WR,71,194,NA,4.41,NA,36.5,115,3.86,NA,4.41,FALSE,4.41,NA
5138,1999,Olrick Johnson,Florida A&M,ILB,73,246,NA,4.97,27,29.5,103,4.24,7.73,4.97,FALSE,4.97,NA
5139,1999,Paris Johnson,Miami (OH),SS,74,207,NA,4.71,16,35,117,4.32,7.49,4.71,FALSE,4.71,NA
5140,1999,Bryan Jones,Oregon,OLB,76,210,NA,4.61,12,35,118,4.28,7.21,4.61,FALSE,4.61,NA
5141,1999,Chris Jones,Clemson,OLB,70,228,NA,4.72,21,NA,NA,4.48,7.64,4.72,FALSE,4.72,NA
5142,1999,Corby Jones,Missouri,RB,71,223,NA,4.69,15,31.5,112,4.18,7.14,4.69,FALSE,4.69,NA
5143,1999,Daniel Jones,Utah,WR,71,185,NA,4.69,NA,37,114,4.49,7.58,4.69,FALSE,4.69,NA
5144,1999,Jermaine Jones,Northwestern State (LA),CB,68,180,NA,4.53,12,38.5,118,3.96,6.79,4.53,FALSE,4.53,NA
5145,1999,Willie Jones,Grambling State (LA),OT,79,372,NA,5.58,30,26,102,4.78,8.01,5.58,FALSE,5.58,NA
5146,1999,Gana Joseph,Oklahoma,FS,73,212,NA,4.5,17,32,109,4.32,7.48,4.5,FALSE,4.5,NA
5147,1999,Sori Kanu,Michigan State,FS,71,193,NA,4.69,14,35,115,4.21,7.36,4.69,FALSE,4.69,NA
5148,1999,Andy Katzenmoyer,Ohio State,ILB,75,258,NA,4.68,23,NA,NA,NA,NA,4.68,FALSE,4.68,NA
5149,1999,Jevon Kearse,Florida,OLB,77,262,NA,4.58,NA,37,122,4.24,NA,4.58,FALSE,4.58,NA
5150,1999,Jeff Kelly,Kansas State,ILB,73,256,NA,4.95,16,32,112,4.37,7.65,4.95,FALSE,4.95,NA
5151,1999,Reggie Kelly,Mississippi State,TE,76,254,NA,4.86,24,32,NA,NA,NA,4.86,FALSE,4.86,NA
5152,1999,Chad Kelsay,Nebraska,OLB,75,254,NA,4.94,22,35.5,116,4.3,7.09,4.94,FALSE,4.94,NA
5153,1999,Patrick Kerney,Virginia,DE,78,266,NA,4.72,21,31,111,4.42,7.45,4.72,FALSE,4.72,NA
5154,1999,Scott Kiernan,Syracuse,OG,75,307,NA,5.58,NA,28,94,4.79,8.09,5.58,FALSE,5.58,NA
5155,1999,Jaime Kimbrough,Fresno State,RB,68,198,NA,4.71,22,34.5,113,4.32,7.4,4.71,FALSE,4.71,NA
5156,1999,Eric King,Richmond,OG,77,290,NA,5.1,27,27,105,4.36,7.46,5.1,FALSE,5.1,NA
5157,1999,Lamar King,Saginaw Valley State (MI),DE,75,299,NA,4.77,22,30,108,4.28,7.4,4.77,FALSE,4.77,NA
5158,1999,Shaun King,Tulane,QB,73,221,25,4.77,NA,33,113,4.29,NA,4.77,FALSE,4.77,NA
5159,1999,Jim Kleinsasser,North Dakota,TE,75,272,NA,4.79,18,34.5,114,4.33,7.24,4.79,FALSE,4.79,NA
5160,1999,Josh Kobdish,Fresno State,OT,78,301,NA,5.43,21,24,98,4.83,7.98,5.43,FALSE,5.43,NA
5161,1999,Steve Konopka,C.W. Post,DT,76,298,NA,5.14,21,27,106,4.55,7.9,5.14,FALSE,5.14,NA
5162,1999,Rob Konrad,Syracuse,FB,75,251,NA,4.62,21,36,113,NA,NA,4.62,FALSE,4.62,NA
5163,1999,Brian Kuklick,Wake Forest,QB,74,204,29,4.92,NA,31,107,4.56,7.66,4.92,FALSE,4.92,NA
5164,1999,Kevin Landolt,West Virginia,DT,77,298,NA,5.15,17,27,111,4.27,7.57,5.15,FALSE,5.15,NA
5165,1999,Dan Lauta,Buffalo,OT,76,301,NA,5.15,26,26,101,4.54,7.79,5.15,FALSE,5.15,NA
5166,1999,Courtney Ledyard,Michigan State,ILB,74,250,NA,5.12,20,34.5,115,4.24,7.85,5.12,FALSE,5.12,NA
5167,1999,Graham Leigh,New Mexico,QB,74,212,22,4.78,NA,32.5,116,4.27,7.21,4.78,FALSE,4.78,NA
5168,1999,Emarlos Leroy,Georgia,DT,74,306,NA,5.09,31,NA,NA,NA,NA,5.09,FALSE,5.09,NA
5169,1999,Derek Lewis,Texas,TE,74,250,NA,4.87,25,27.5,106,4.26,7.41,4.87,FALSE,4.87,NA
5170,1999,Marvin Love,Kentucky,CB,69,164,NA,4.45,NA,35.5,123,4.09,7.09,4.45,FALSE,4.45,NA
5171,1999,David Loverne,San Jose State,OG,75,292,NA,5.19,23,25,96,4.43,7.49,5.19,FALSE,5.19,NA
5172,1999,Mike Lucky,Arizona,TE,79,269,NA,4.95,NA,29,108,4.38,7.42,4.95,FALSE,4.95,NA
5173,1999,John Lumpkin,Ohio State,TE,79,274,NA,4.98,19,34.5,111,NA,NA,4.98,FALSE,4.98,NA
5174,1999,Jason Maas,Oregon,QB,74,210,43,4.97,NA,31.5,103,4.35,7.43,4.97,FALSE,4.97,NA
5175,1999,Stacey Mack,Temple,FB,73,236,NA,4.65,20,33,113,NA,NA,4.65,FALSE,4.65,NA
5176,1999,Joel Makovicka,Nebraska,FB,71,245,NA,4.81,18,32.5,106,4.05,6.72,4.81,FALSE,4.81,NA
5177,1999,Deshone Mallard,Southern Mississippi,CB,70,186,NA,4.51,10,35.5,117,4.25,7.31,4.51,FALSE,4.51,NA
5178,1999,Cecil Martin,Wisconsin,FB,73,239,NA,4.83,22,35.5,110,4.22,7.31,4.83,FALSE,4.83,NA
5179,1999,Chris McAlister,Arizona,CB,73,205,NA,4.53,NA,38,121,4.08,6.9,4.53,FALSE,4.53,NA
5180,1999,Jonathan McCall,Central Michigan,DE,74,273,NA,4.91,19,31,113,4.38,7.41,4.91,FALSE,4.91,NA
5181,1999,Todd McClure,Louisiana State,C,74,298,NA,5.24,29,28,98,4.51,7.81,5.24,FALSE,5.24,NA
5182,1999,Kevin McCullar,Texas Tech,OLB,75,245,NA,5,12,30,107,4.21,7.14,5,FALSE,5,NA
5183,1999,Daylon McCutcheon,Southern Californiaifornia,CB,69,180,NA,4.48,13,36,118,4.35,7.21,4.48,FALSE,4.48,NA
5184,1999,Jeremy McDaniel,Arizona,WR,73,197,NA,4.63,NA,33.5,112,4.32,7.3,4.63,FALSE,4.63,NA
5185,1999,Darnell McDonald,Kansas State,WR,75,202,NA,4.72,NA,34,113,4.24,7.27,4.72,FALSE,4.72,NA
5186,1999,Anthony McFarland,Louisiana State,DT,73,299,NA,4.85,25,28.5,120,4.28,7.98,4.85,FALSE,4.85,NA
5187,1999,Wane McGarity,Texas,WR,68,194,NA,4.5,NA,33,114,4.36,7.21,4.5,FALSE,4.5,NA
5188,1999,Reggie McGrew,Florida,DT,74,307,NA,5.05,30,NA,NA,4.34,NA,5.05,FALSE,5.05,NA
5189,1999,Travis McGriff,Florida,WR,68,185,NA,4.53,NA,35.5,113,4.13,7.28,4.53,FALSE,4.53,NA
5190,1999,Mike McKenzie,Memphis,FS,73,191,NA,4.58,NA,34,115,4.11,7.11,4.58,FALSE,4.58,NA
5191,1999,C.J. McLain,Arkansas,OLB,75,243,NA,4.72,21,36,117,4.25,7.2,4.72,FALSE,4.72,NA
5192,1999,John McLaughlin,California,OLB,75,247,NA,4.67,18,31.5,107,4.14,6.84,4.67,FALSE,4.67,NA
5193,1999,Donovan McNabb,Syracuse,QB,74,223,14,4.64,NA,33,117,4.38,7.3,4.64,FALSE,4.64,NA
5194,1999,Cade McNown,UCLA,QB,73,213,28,4.73,NA,33.5,113,4.28,7.27,4.73,FALSE,4.73,NA
5195,1999,Rondel Menendez,Eastern Kentucky,WR,69,178,NA,4.24,NA,37,117,3.96,6.79,4.24,FALSE,4.24,NA
5196,1999,Arnold Miller,Louisiana State,DE,76,240,NA,4.77,12,33.5,120,4.12,7.01,4.77,FALSE,4.77,NA
5197,1999,Billy Miller,Southern Californiaifornia,WR,75,215,NA,4.63,NA,34.5,114,4.28,7.06,4.63,FALSE,4.63,NA
5198,1999,Dee Miller,Ohio State,WR,73,199,NA,4.51,NA,33.5,NA,4.31,7.2,4.51,FALSE,4.51,NA
5199,1999,Jason Mills,Tulsa,OG,77,315,NA,5.48,30,24,105,4.67,7.87,5.48,FALSE,5.48,NA
5200,1999,Kory Minor,Notre Dame,OLB,73,244,NA,4.72,NA,31,112,4.27,7.2,4.72,FALSE,4.72,NA
5201,1999,Paul Miranda,Central Florida,CB,70,180,NA,4.42,11,40.5,125,4.1,7.18,4.42,FALSE,4.42,NA
5202,1999,Donald Mitchell,Southern Methodist,CB,70,187,NA,4.47,24,37,121,4.08,6.87,4.47,FALSE,4.47,NA
5203,1999,Kenny Mitchell,Arizona State,WR,75,217,NA,4.74,NA,37,118,NA,7.1,4.74,FALSE,4.74,NA
5204,1999,Tywan Mitchell,Minnesota State,WR,77,223,NA,4.74,NA,30.5,108,NA,7.6,4.74,FALSE,4.74,NA
5205,1999,Joe Montgomery,Ohio State,RB,71,227,NA,4.63,NA,NA,NA,4.22,7.1,4.63,FALSE,4.63,NA
5206,1999,Damon Moore,Ohio State,SS,71,209,NA,4.6,21,35,118,4.22,7.18,4.6,FALSE,4.6,NA
5207,1999,Ulysses Moore,Liberty,OG,74,313,NA,5.45,24,26,103,4.67,7.98,5.45,FALSE,5.45,NA
5208,1999,Jeremy Morgan,Southern Methodist,OG,76,296,NA,5.29,NA,23.5,92,4.62,7.77,5.29,FALSE,5.29,NA
5209,1999,Dee Moronkola,Washington State,CB,69,204,NA,4.45,17,33.5,112,4.12,7.11,4.45,FALSE,4.45,NA
5210,1999,Edwin Mulitalo,Arizona,OT,75,328,NA,5.47,NA,23.5,92,4.77,8.02,5.47,FALSE,5.47,NA
5211,1999,Joe Nastasi,Penn State,WR,71,197,NA,4.64,NA,37,119,4.06,7.12,4.64,FALSE,4.64,NA
5212,1999,Hannibal Navies,Colorado,OLB,75,239,NA,4.64,18,33,114,4.19,NA,4.64,FALSE,4.64,NA
5213,1999,Gerald Neasman,Kansas State,CB,70,186,NA,4.64,10,31.5,115,4.41,7.96,4.64,FALSE,4.64,NA
5214,1999,Jamar Nesbit,South Carolina,C,76,336,NA,5.26,23,26.5,88,4.91,8,5.26,FALSE,5.26,NA
5215,1999,Mike Newell,Colorado State,C,76,292,NA,5.25,25,28.5,104,4.69,7.88,5.25,FALSE,5.25,NA
5216,1999,Robert Newkirk,Michigan State,DT,75,298,NA,5.21,20,26,105,4.73,8.08,5.21,FALSE,5.21,NA
5217,1999,Keith Newman,North Carolina,ILB,75,239,NA,4.78,18,32,111,4.37,7.94,4.78,FALSE,4.78,NA
5218,1999,Dat Nguyen,Texas A&M,ILB,71,234,NA,4.74,19,NA,NA,NA,NA,4.74,FALSE,4.74,NA
