ID,Year,Name,College,POS,Height_in,Weight_lbs,Wonderlic,X40_Yard,Bench_Press,VertLeap_in,BroadJump_in,Shuttle,X3Cone
4394,2002,Jason Scukanec,BYU,C,74,304,,5.33,30,29,100,4.59,7.87
4395,2002,Josh Shaw,Michigan State,DT,75,279,,*5.08,22,,,,
4396,2002,Rick Sherrod,West Virginia,FS,74,192,,4.62,,37,119,4.11,7.09
4397,2002,Kendall Simmons,Auburn,OG,75,311,,5.3,24,28.5,98,4.71,7.84
4398,2002,Ryan Sims,North Carolina,DT,76,311,,*5.09,27,,,,
4399,2002,Bobby Sippio,Western Kentucky,CB,75,214,,4.69,12,37,123,4.2,6.78
4400,2002,Derek Smith,Kentucky,TE,76,271,,4.9,16,28.5,112,4.38,7.46
4401,2002,Raonall Smith,Washington State,OLB,74,244,,4.53,26,42,125,4.11,7.1
4402,2002,Steve Smith,Oregon,SS,73,193,,4.62,,30.5,110,4.22,7
4403,2002,Charles Stackhouse,Mississippi,FB,74,252,,4.93,20,29,111,4.53,7.63
4404,2002,John Stamper,South Carolina,DE,76,265,,4.98,24,36.5,112,4.22,7.35
4405,2002,Connor Stephens,Mississippi State,DE,77,256,,4.89,20,36.5,119,4.55,7.5
4406,2002,Travis Stephens,Tennessee,RB,68,194,,4.6,15,32,121,,
4407,2002,Dominique Stevenson,Tennessee,OLB,72,231,,*4.64,,32.5,,,
4408,2002,Lawrence Story,Jackson State,WR,77,205,,4.63,,33.5,114,4.16,7.06
4409,2002,Tim Stratton,Purdue,TE,76,251,,4.97,15,27,101,,
4410,2002,Jashon Sykes,Colorado,OLB,75,236,,4.68,23,34.5,116,4.34,7.25
4411,2002,Ed Ta'amu,Utah,OG,74,335,,5.3,28,29,,,
4412,2002,Ben Taylor,Virginia Tech,ILB,74,236,,4.83,19,35.5,120,4.19,6.56
4413,2002,Chester Taylor,Toledo,RB,71,213,,4.58,22,33,114,,
4414,2002,Bryan Thomas,Alabama-Birmingham,DE,77,266,,4.47,33,34.5,,,
4415,2002,Kevin Thomas,UNLV,CB,71,180,,4.64,10,35,122,,
4416,2002,Lew Thomas,Vanderbilt,RB,73,213,,*4.59,17,36,115,4.21,6.87
4417,2002,Robert Thomas,UCLA,OLB,73,229,,4.51,21,34,116,4.1,7.21
4418,2002,Lamont Thompson,Washington State,FS,73,220,,4.59,12,33.5,120,,
4419,2002,Josh Thornhill,Michigan State,ILB,74,243,,4.69,27,36.5,121,4.19,7.15
4420,2002,David Thornton,North Carolina,OLB,74,236,,4.62,26,35.5,117,4.09,6.93
4421,2002,Ryan Tolhurst,Richmond,WR,71,196,,4.49,,38,123,3.88,6.65
4422,2002,Larry Tripplett,Washington,DT,74,305,,4.93,,30,102,4.35,
4423,2002,Kurt Vollers,Notre Dame,OT,79,321,,5.36,30,30.5,,,
4424,2002,Javon Walker,Florida State,WR,75,210,,4.38,,39.5,126,4.05,6.86
4425,2002,Langston Walker,California,OT,80,344,,5.26,21,28.5,102,4.95,8.09
4426,2002,Lenny Walls,Boston College,CB,76,192,,4.67,7,37,120,,
4427,2002,Fred Weary,Tennessee,C,77,308,,5.37,34,32,104,4.63,7.68
4428,2002,Anthony Weaver,Notre Dame,DT,76,296,,4.95,24,32.5,109,4.31,7.37
4429,2002,Dante Wesley,Arkansas-Pine Bluff,CB,73,211,,4.43,15,35,116,4.22,7.25
4430,2002,Brian Westbrook,Villanova,RB,69,200,,4.57,26,37,118,,7.09
4431,2002,Greg White,Minnesota,DE,75,268,,4.9,20,31.5,114,4.36,7.4
4432,2002,Brian Williams,North Carolina State,CB,73,207,,4.57,19,39,122,4.2,7.21
4433,2002,Chad Williams,Southern Mississippi,SS,70,207,,4.58,20,36.5,121,,6.96
4434,2002,Leveron Williams,Indiana,RB,75,224,,*4.66,16,,,,
4435,2002,Mike Williams,Texas,OT,78,375,,*5.30,29,30,101,,
4436,2002,Ricky Williams,Texas Tech,RB,67,190,,4.47,19,32.5,110,,
4437,2002,Roosevelt Williams,Tuskegee,CB,73,204,,4.63,23,38,123,,
4438,2002,Roy Williams,Oklahoma,SS,73,219,,4.53,13,30.5,115,,
4439,2002,Tank Williams,Stanford,FS,75,222,,4.46,19,38.5,125,3.93,6.78
4440,2002,Coy Wire,Stanford,SS,73,209,,*4.56,28,38.5,120,3.87,6.62
4441,2002,Tracey Wistrom,Nebraska,TE,76,245,,4.92,17,33.5,114,4.1,7.09
4442,2002,Will Witherspoon,Georgia,OLB,74,231,,4.68,25,38,122,4.21,7.09
4443,2002,Chris Young,Georgia Tech,SS,73,210,,4.63,23,36.5,121,,
4444,2002,Greg Zolman,Vanderbilt,QB,74,220,23,4.93,,34,112,4.14,7.06
4445,2001,Keith Adams,Clemson,OLB,71,219,,4.82,24,,104,,
4446,2001,Dan Alexander,Nebraska,FB,73,257,,4.47,15,34,115,4.16,7.34
4447,2001,Brian Allen,Florida State,OLB,73,238,,*4.65,25,,,,
4448,2001,David Allen,Kansas State,RB,69,194,,4.62,15,31,,,
4449,2001,Will Allen,Syracuse,CB,71,192,,4.44,14,39.5,121,3.9,6.78
4450,2001,Scotty Anderson,Grambling State (LA),WR,74,184,,*4.57,,34.5,115,,
4451,2001,Adam Archuleta,Arizona State,SS,73,211,,*4.46,31,,,,
4452,2001,Tom Ashworth,Colorado,OG,78,293,,5.11,20,33.5,109,4.87,7.2
4453,2001,Billy Baber,Virginia,TE,76,255,,4.76,22,33,106,4.19,7.12
4454,2001,Jeff Backus,Michigan,OT,78,310,,5.37,25,27,99,4.67,8.4
4455,2001,Alex Bannister,Eastern Kentucky,WR,77,201,,4.47,,30.5,110,,
4456,2001,Kevan Barlow,Pittsburgh,RB,73,235,,4.56,,32,,,
4457,2001,Idrees Bashir,Memphis,FS,74,206,,4.56,22,40,126,4.25,7.14
4458,2001,Gary Baxter,Baylor,CB,74,204,,4.53,,37.5,122,4.21,7.39
4459,2001,Jonathan Beasley,Kansas State,QB,73,227,20,4.85,,29.5,102,4.38,7.55
4460,2001,Monty Beisel,Kansas State,DE,76,270,,4.83,26,34.5,110,4.3,7.32
4461,2001,Kendrell Bell,Georgia,ILB,73,234,,4.64,24,38.5,124,4.5,7.25
4462,2001,Marcus Bell,Memphis,DT,74,319,,5.32,17,,98,4.71,8.07
4463,2001,Michael Bennett,Wisconsin,RB,69,207,,4.38,13,39.5,,,
4464,2001,Eddie Berlin,Northern Iowa,WR,73,191,,4.43,,39.5,122,4.08,6.78
4465,2001,Cory Bird,Virginia Tech,SS,70,217,,*4.60,22,,,,
4466,2001,Darvell Bivens,Northwestern State (LA),FB,70,255,,4.97,32,33.5,108,4.38,7.81
4467,2001,Randy Black,UNLV,SS,73,205,,4.74,,35.5,115,4.2,7.14
4468,2001,Harold Blackmon,Northwestern,CB,73,210,,4.54,17,37,121,4.28,7.03
4469,2001,Derrick Blaylock,Stephen F Austin,RB,70,194,,4.36,18,35.5,,4.09,7.05
4470,2001,Josh Booty,Louisiana State,QB,75,221,27,4.9,,29.5,105,4.48,7.54
4471,2001,Jarvis Borum,North Carolina State,OG,79,332,,5.05,25,30.5,107,4.83,8.5
4472,2001,James Boyd,Penn State,SS,71,207,,4.59,,32.5,117,4.24,7.29
4473,2001,Roylin Bradley,Texas A&M,OLB,73,243,,4.67,19,34,114,4.28,7.16
4474,2001,Drew Brees,Purdue,QB,73,213,28,4.83,,32,105,4.21,7.09
4475,2001,Sean Brewer,San Jose State,TE,76,255,,4.73,14,36,117,4.18,7.37
4476,2001,Chris Brown,Georgia Tech,OT,77,329,,*5.33,30,,,,
4477,2001,Kenny Bryant,Jackson State,CB,71,190,,4.65,10,37.5,117,4.15,7.52
4478,2001,Correll Buckhalter,Nebraska,RB,73,226,,4.53,11,40,,4.06,7.08
4479,2001,Derrick Burgess,Mississippi,DE,75,264,,4.92,24,40,125,,7.85
4480,2001,Jerametrius Butler,Kansas State,CB,70,173,,4.57,11,36,121,4.4,7.22
4481,2001,John Capel,Florida,WR,71,177,,4.39,,36.5,126,,
4482,2001,Elliott Carson,Vanderbilt,TE,77,246,,4.9,16,36,115,4.21,7.52
4483,2001,Robert Carswell,Clemson,FS,73,214,,*4.59,21,34,106,4.18,7.14
4484,2001,Andre Carter,California,DE,77,249,,*4.84,20,38.5,132,4.24,
4485,2001,Jonathan Carter,Troy,WR,73,180,,4.35,,42.5,134,4.25,7.28
4486,2001,Quincy Carter,Georgia,QB,74,225,30,4.58,,35.5,113,4.12,7.12
4487,2001,Quinton Caver,Arkansas,ILB,76,227,,4.67,23,37.5,118,4.25,7.66
4488,2001,Chris Chambers,Wisconsin,WR,73,210,,*4.33,,45,134,4,
4489,2001,Derrick Chambers,Florida,DT,76,299,,4.98,32,,,,
4490,2001,Patrick Chukwurah,Wyoming,OLB,74,238,,4.77,24,40,119,4.21,7.34
4491,2001,Tay Cody,Florida State,CB,69,181,,*4.55,11,,,,
4492,2001,Justin Coleman,Nebraska-Kearney,QB,77,238,31,5.22,,29.5,101,4.62,7.78
4493,2001,Derek Combs,Ohio State,RB,73,193,,4.42,8,35,,4.07,6.96
4494,2001,Jameel Cook,Illinois,FB,70,226,,4.8,17,29.5,108,4.38,7.55
4495,2001,Chris Cooper,Nebraska-Omaha,DE,77,272,,4.95,24,35.5,114,4.21,7.12
4496,2001,Jarrod Cooper,Kansas State,SS,73,222,,4.45,,41.5,130,3.9,6.87
4497,2001,Rodney Crayton,Auburn,CB,68,178,,4.6,13,35.5,118,4.4,7.25
4498,2001,Rick Crowell,Colorado State,OLB,75,242,,5.03,19,31,109,4.3,7.54
4499,2001,Corey Crume,Eastern Kentucky,RB,71,225,,4.76,15,37,,4.32,7.36
4500,2001,Alge Crumpler,North Carolina,TE,75,266,,4.76,22,34,112,4.43,7.38
4501,2001,Will Cuthbert,Alabama,OG,77,318,,5.53,17,24.5,91,5.06,8.85
4502,2001,Ennis Davis,Southern Californiaifornia,DT,76,302,,*5.10,23,27.5,99,4.9,8
4503,2001,Leonard Davis,Texas,OT,78,370,,5.32,33,28,105,5.18,8.2
4504,2001,Rick DeMulling,Idaho,OG,76,307,,5.24,32,31.5,106,4.6,7.62
4505,2001,Ryan Diem,Northern Illinois,OT,79,338,,5.13,,34,102,4.46,7
4506,2001,Tony Dixon,Alabama,SS,73,213,,4.63,17,37,117,,7.38
4507,2001,Charron Dorsey,Florida State,OT,78,348,,6.03,16,,,,
4508,2001,Eric Downing,Syracuse,DT,76,302,,5.23,27,,,,
4509,2001,Shawn Draper,Alabama,OG,76,303,,5.3,17,32,110,,
4510,2001,Patrick Dyson,Utah,CB,71,192,,*4.55,,31.5,114,,
4511,2001,Nijrell Eason,Arizona State,CB,73,210,,*4.59,19,34.5,119,,
4512,2001,Ron Edwards,Texas A&M,DT,75,293,,4.86,,,,,
4513,2001,Heath Evans,Auburn,FB,73,246,,4.56,30,34.5,111,4.24,7.3
4514,2001,Mario Fatafehi,Kansas State,DT,74,295,,5.29,,,,,
4515,2001,Robert Ferguson,Texas A&M,WR,73,205,,4.48,,36.5,120,4.07,7.24
4516,2001,Bill Ferrario,Wisconsin,OG,74,314,,*5.30,17,,,,
4517,2001,Dauntae' Finger,North Carolina,TE,76,262,,5.09,15,33.5,103,4.59,7.95
4518,2001,Richmond Flowers,Tennessee-Chattanooga,WR,71,195,,4.55,,35.5,114,3.96,6.98
4519,2001,Kynan Forney,Hawaii,OG,75,312,,5.28,23,27,97,4.77,8.5
4520,2001,Shawn Forte,Maryland,FS,73,204,,*4.54,20,,,,
4521,2001,Curtis Fuller,Texas Christian,FS,70,186,,4.45,18,36,114,4.21,7.2
4522,2001,Mike Gandy,Notre Dame,OG,77,305,,*5.20,,30.5,103,4.71,8.03
4523,2001,Rod Gardner,Clemson,WR,74,219,,*4.48,,36,,,
4524,2001,Roberto Garza,Texas A&M-Kingsville,C,74,303,,5,37,32.5,114,4.53,7.71
4525,2001,Reggie Germany,Ohio State,WR,73,183,,4.39,,32,,,
4526,2001,Derrick Gibson,Florida State,SS,74,218,,*4.45,17,,,,
4527,2001,Jason Glenn,Texas A&M,OLB,73,236,,4.94,14,36,115,4.31,7.16
4528,2001,Kenneth Grant,Kentucky,CB,70,202,,4.53,,39,109,4.34,7.15
4529,2001,Morlon Greenwood,Syracuse,OLB,73,237,,4.69,21,33.5,112,4.08,
4530,2001,Shane Griggs,Idaho State,QB,76,199,29,4.83,,,,,
4531,2001,Adam Haayer,Minnesota,OG,78,298,,*5.30,23,,,,
4532,2001,Corey Hall,Appalachian State (NC),FS,76,198,,4.5,14,36.5,127,,
4533,2001,Ben Hamilton,Minnesota,C,77,303,,5.26,17,33.5,106,4.62,7.62
4534,2001,Casey Hampton,Texas,DT,73,314,,*5.25,34,,,,
4535,2001,Antoine Harris,Southern Californiaifornia,TE,76,260,,4.93,11,26,,,
4536,2001,Shaunard Harts,Boise State,SS,73,200,,4.56,12,34.5,119,,7.14
4537,2001,Edgerton Hartwell,Western Illinois,ILB,73,250,,4.86,18,36.5,114,4.56,7.64
4538,2001,Tim Hasselbeck,Boston College,QB,73,211,23,4.83,,33,113,4.4,7.27
4539,2001,Reggie Hayward,Iowa State,DE,77,255,,4.91,21,41,127,4.43,7.43
4540,2001,Todd Heap,Arizona State,TE,77,252,,4.68,22,32,,,
4541,2001,Jamie Henderson,Georgia,CB,74,202,,4.48,10,40.5,125,4.12,6.9
4542,2001,Anthony Henry,South Florida,CB,73,198,,4.6,15,41,126,4.21,6.92
4543,2001,Travis Henry,Tennessee,RB,69,223,,4.61,23,35.5,,,
4544,2001,Anthony Herron,Iowa,DE,75,280,,5.16,26,36,114,4.43,7.58
4545,2001,Josh Heupel,Oklahoma,QB,74,215,30,4.85,,37.5,114,4.15,7.18
4546,2001,Renaldo Hill,Michigan State,CB,71,178,,4.68,10,35.5,116,4.18,7.03
4547,2001,Russ Hochstein,Nebraska,OG,76,300,,5.4,16,26.5,95,4.6,7.85
4548,2001,Sedrick Hodge,North Carolina,OLB,76,244,,4.49,21,32,120,4.09,
4549,2001,Paul Hogan,Alabama,C,75,290,,5.5,26,29,102,4.54,7.78
4550,2001,Jabari Holloway,Notre Dame,TE,75,253,,4.91,20,38.5,113,4.4,7.14
4551,2001,Menson Holloway,Texas-El Paso,DE,74,284,,*4.90,19,34.5,111,4.43,7.54
4552,2001,Rashad Holman,Louisville,CB,71,186,,4.58,6,42,129,3.85,7.09
4553,2001,Derek Homer,Kentucky,RB,69,194,,4.6,,32.5,,4.3,7.24
4554,2001,Margin Hooks,BYU,WR,71,191,,4.5,,36,116,4.18,7.08
4555,2001,Willie Howard,Stanford,DT,76,295,,*4.94,23,,,,
4556,2001,John Howell,Colorado State,FS,73,204,,4.64,14,37,121,4.12,6.87
4557,2001,Orlando Huff,Fresno State,OLB,75,245,,*4.70,16,,,,
4558,2001,Steve Hutchinson,Michigan,OG,77,315,,5.15,31,33.5,106,4.74,7.82
4559,2001,James Jackson,Miami,RB,71,210,,4.55,,35,,,
4560,2001,Cedric James,Texas Christian,WR,74,204,,*4.49,,43,134,,
4561,2001,Michael Jameson,Texas A&M,FS,73,186,,4.5,9,34.5,118,4.2,7.13
4562,2001,Kris Jenkins,Maryland,DT,77,316,,5.19,33,31,108,4.41,7.86
4563,2001,Ortege Jenkins,Arizona,QB,73,234,14,4.82,,34.5,108,4.4,7.32
4564,2001,Jonas Jennings,Georgia,OT,76,334,,5.31,31,29.5,107,4.93,8.5
4565,2001,Ligarius Jennings,Tennessee State,CB,70,202,,4.67,11,34,120,4.07,7.07
4566,2001,Chad Johnson,Oregon State,WR,73,192,,4.57,,33,108,4.14,7.51
4567,2001,Jevaris Johnson,Georgia,TE,78,257,,4.9,18,29,,,
4568,2001,Rudi Johnson,Auburn,RB,70,227,,4.57,24,37.5,,4.22,7.32
4569,2001,Kenyatta Jones,South Florida,OT,75,306,,5.01,31,,,,
4570,2001,Lamont Jordan,Maryland,RB,70,234,,4.57,24,37,,,
4571,2001,Bhawoh Jue,Penn State,CB,73,199,,4.54,,34.5,113,4.21,7.21
4572,2001,Kevin Kasper,Iowa,WR,73,199,,4.42,,43.5,126,3.73,6.56
4573,2001,Michael Keathley,Texas Christian,OG,76,308,,5.24,28,32.5,,,
4574,2001,Eric Kelly,Kentucky,CB,71,199,,4.46,15,36,119,4.18,7.24
4575,2001,Rod Kelly,Northeastern State (OK),DE,77,254,,4.93,20,28.5,114,4.55,7.93
4576,2001,Andre King,Miami,WR,73,199,,*4.61,,35.5,,,
4577,2001,Ross Kolodziej,Wisconsin,DE,75,290,,4.87,25,34.5,111,4.36,7.32
4578,2001,Justin Kurpeikis,Penn State,DE,76,252,,4.97,22,31.5,118,4.1,6.82
4579,2001,George Layne,Texas Christian,FB,73,242,,4.59,,32,115,4.19,7.08
4580,2001,Matt Lehr,Virginia Tech,OG,74,290,,5.28,28,31.5,106,4.44,7.4
4581,2001,Cleo Lemon,Arkansas State,QB,74,226,18,4.87,,35.5,106,4.27,7.33
4582,2001,Damione Lewis,Miami,DT,75,293,,*4.90,22,,,,
4583,2001,Victor Leyva,Arizona State,OG,76,313,,5.33,37,30,105,4.77,8.3
4584,2001,Matt Light,Purdue,OT,77,311,,5.29,26,,,4.49,7.3
4585,2001,Alex Lincoln,Auburn,ILB,73,251,,4.77,22,35,111,,
4586,2001,DeAngelo Lloyd,Tennessee,DE,77,264,,*4.88,15,,,,
4587,2001,Arther Love,South Carolina State,TE,76,236,,4.75,24,36,,,
4588,2001,LaShaun Mack,Norfolk State (VA),C,75,299,,5.56,17,26.5,92,4.99,8.59
4589,2001,Brandon Manumaleuna,Arizona,TE,74,275,,4.99,,30,106,4.26,7.49
4590,2001,David Martin,Tennessee,WR,76,242,,*4.76,,37,127,,
4591,2001,Deuce McAllister,Mississippi,RB,73,222,,4.41,20,37.5,,,
4592,2001,Justin McCareins,Northern Illinois,WR,74,209,,4.51,,41,129,3.99,7.06
4593,2001,Dustin McClintock,Alabama,FB,74,259,,5.31,7,30,105,4.58,8.1
4594,2001,Quentin McCord,Kentucky,WR,70,191,,4.48,,36.5,112,4.18,7.17
4595,2001,Marlon McCree,Kentucky,SS,71,197,,4.62,10,38,117,4.14,7.36
4596,2001,Kareem McKenzie,Penn State,OT,78,328,,5.33,20,33,103,4.8,7.87
4597,2001,Mike McMahon,Rutgers,QB,75,207,27,4.57,,37.5,124,4.12,7.12
4598,2001,Shad Meier,Kansas State,TE,77,256,,4.85,20,34,113,4.15,7.14
4599,2001,Willie Middlebrooks,Minnesota,CB,74,200,,*4.50,17,,,,
4600,2001,Romaro Miller,Mississippi,QB,73,205,11,4.61,,35,110,4.51,7.4
4601,2001,Shawn Mills,Southern Mississippi,WR,73,180,,4.51,,34.5,116,4.15,7.12
4602,2001,Snoop Minnis,Florida State,WR,73,171,,4.57,,37.5,115,4.07,7.06
4603,2001,Travis Minor,Florida State,RB,70,197,,4.44,9,32,,,
4604,2001,Dwayne Missouri,Northwestern,DE,77,258,,5.03,21,38,116,4.4,7.5
4605,2001,Freddie Mitchell,UCLA,WR,73,185,,4.46,,39.5,120,4.06,6.95
4606,2001,Hodges Mitchell,Texas,RB,67,180,,*4.53,15,32.5,,,
4607,2001,Mario Monds,Cincinnati,DT,75,342,,5.04,,28.5,99,4.73,8.06
4608,2001,Keon Moore,Southern Mississippi,CB,71,193,,4.56,10,37.5,119,4.25,7.06
4609,2001,Quincy Morgan,Kansas State,WR,73,211,,*4.48,,33,,,
4610,2001,Santana Moss,Miami,WR,70,181,,*4.31,,42,,,
4611,2001,Leonard Myers,Miami,CB,70,190,,4.65,13,37,120,4.16,7.21
4612,2001,Brian Natkin,Texas-El Paso,TE,74,251,,4.95,20,27,98,4.59,7.78
4613,2001,Carl Nesmith,Kansas,FS,74,223,,4.95,5,31.5,112,,
4614,2001,Bobby Newcombe,Nebraska,WR,71,195,,4.53,,37,117,3.98,6.86
4615,2001,Richard Newsome,Michigan State,FS,71,203,,*4.59,14,,,,
4616,2001,Mathias Nkwenti,Temple,OG,76,293,,5.57,29,35.5,113,4.18,7.66
4617,2001,Dennis Norman,Princeton,OG,76,305,,5.16,25,35,107,4.72,8.08
4618,2001,Moran Norris,Kansas,FB,73,250,,4.63,37,31,114,4.5,7.56
4619,2001,Dan O'Leary,Notre Dame,TE,76,252,,5.02,16,32,113,4.31,7.4
4620,2001,Ifeanyi Ohalete,Southern Californiaifornia,FS,74,221,,*4.64,16,,,,
4621,2001,Chukky Okobi,Purdue,C,73,316,,5.27,24,32.5,103,4.61,7.87
4622,2001,Jesse Palmer,Florida,QB,74,231,32,4.78,,35.5,112,4.29,7.13
4623,2001,Saul Patu,Oregon,DE,75,272,,5.01,22,30.5,112,4.43,7.52
4624,2001,Tupe Peko,Michigan State,C,76,301,,5.36,18,28,92,4.56,8.1
4625,2001,Devonte Peterson,Catawba,DE,75,275,,*5.02,31,,,,
4626,2001,Will Peterson,Western Illinois,CB,73,197,,*4.51,13,38.5,120,,
4627,2001,Jeremiah Pharms,Washington,OLB,73,257,,4.91,,32.5,106,4.53,7.37
4628,2001,Carlos Polk,Nebraska,ILB,74,251,,4.76,,,,,
4629,2001,Nate Poole,Marshall,WR,74,198,,4.79,,32.5,112,4.22,7.26
4630,2001,Ryan Prince,Weber State (UT),TE,77,257,,4.99,20,31,102,4.45,7.65
4631,2001,Casey Rabach,Wisconsin,C,77,298,,5.23,19,34.5,,,
4632,2001,Dominic Raiola,Nebraska,C,74,307,,5.13,29,33,108,4.35,7.55
4633,2001,Ken-Yon Rambo,Ohio State,WR,73,196,,*4.34,,39,,,
4634,2001,Ray Redziniak,Illinois,OG,75,296,,5.5,32,27,92,4.77,8.17
4635,2001,Jamal Reynolds,Florida State,DE,75,267,,4.72,,,,,
4636,2001,Karon Riley,Minnesota,DE,75,264,,4.75,,,,,
4637,2001,David Rivers,Western Carolina,QB,75,223,27,4.73,,31.5,115,4.2,7.37
4638,2001,Marcellus Rivers,Oklahoma State,TE,77,247,,4.84,7,32.5,113,4.25,7.04
4639,2001,Mike Roberg,Idaho,TE,77,256,,4.75,16,34.5,117,4.4,7.28
4640,2001,Bernard Robertson,Tulane,OG,75,308,,5.24,19,30,106,4.58,8.06
4641,2001,Koren Robinson,North Carolina State,WR,74,211,,4.61,,38.5,123,,
4642,2001,Kendrick Rogers,Central Missouri,OT,77,311,,*5.16,23,,,,
4643,2001,Sage Rosenfels,Iowa State,QB,77,228,32,4.74,,34,107,4.29,7.07
4644,2001,Jace Sayler,Michigan State,DT,77,294,,5.06,29,31,105,4.59,7.81
4645,2001,John Schlecht,Minnesota,DT,73,295,,4.95,27,31.5,101,4.3,7.45
4646,2001,Aaron Schobel,Texas Christian,DE,76,263,,*4.75,,38,119,4.03,7.16
4647,2001,Carey Scott,Kentucky State,CB,71,208,,4.65,,30,113,4.18,7.52
4648,2001,Cedric Scott,Southern Mississippi,DE,78,281,,4.86,23,35.5,107,4.37,7.67
4649,2001,Anthony Sessions,Tennessee,OLB,73,228,,4.8,19,,,,
4650,2001,Marcel Shipp,Massachusetts,RB,71,222,,4.71,18,32.5,,,
4651,2001,Elliot Silvers,Washington,OT,79,348,,5.43,19,31.5,99,4.66,7.81
4652,2001,Rickie Simpkins,Syracuse,DT,75,287,,5.28,,29.5,97,4.52,7.65
4653,2001,Dwight Smith,Akron,CB,70,212,,4.51,15,33.5,114,,
4654,2001,Justin Smith,Missouri,DE,76,267,,*4.64,26,34,117,,
4655,2001,Kenny Smith,Alabama,DT,76,299,,5.24,,30,100,4.8,8
4656,2001,Omar Smith,Kentucky,OG,74,293,,5.33,21,30,98,,
4657,2001,Steve Smith,Utah,WR,69,184,,4.41,,38.5,121,4.25,7.44
4658,2001,Brandon Spoon,North Carolina,ILB,75,245,,4.75,33,35.5,110,4.15,7.3
4659,2001,Markus Steele,Southern Californiaifornia,OLB,75,232,,*4.62,,33,119,4.5,7.15
4660,2001,Daleroy Stewart,Southern Mississippi,DT,76,309,,4.9,,33,110,4.72,7.75
4661,2001,Matt Stewart,Vanderbilt,OLB,76,236,,4.74,23,37,117,4.2,7.08
4662,2001,Russell Stewart,Stanford,TE,76,251,,4.92,17,28.5,106,4.3,7.46
4663,2001,Tony Stewart,Penn State,TE,78,256,,4.96,,35.5,109,4.4,7.3
4664,2001,Michael Stone,Memphis,CB,71,191,,4.51,17,41,127,,
4665,2001,Marcus Stroud,Georgia,DT,78,321,,5.13,21,30,110,4.75,8.07
4666,2001,Tim Stuber,Colorado State,OG,77,315,,5.6,22,26,96,4.61,8.06
4667,2001,Alex Sulfsted,Miami (OH),OG,76,312,,*5.30,,30.5,96,,
4668,2001,Marques Sullivan,Illinois,OT,77,338,,5.32,28,30.5,98,4.83,8.36
4669,2001,Vinny Sutherland,Purdue,WR,69,192,,4.48,,32.5,,,
4670,2001,Joe Tafoya,Arizona,DE,76,269,,4.91,28,33,109,4.53,7.56
4671,2001,Chris Taylor,Texas A&M,WR,71,183,,4.4,,35.5,115,3.93,6.81
4672,2001,David Terrell,Michigan,WR,75,213,,*4.43,,38,,,
4673,2001,Anthony Thomas,Michigan,RB,74,229,,4.58,20,32.5,,4.44,7.48
4674,2001,Clevan Thomas,Florida State,CB,69,189,,4.64,,36,118,4.24,7.4
4675,2001,Tarlos Thomas,Florida State,OT,78,336,,5.52,19,25,92,4.9,8.65
4676,2001,LaDainian Tomlinson,Texas Christian,RB,70,221,,4.46,18,40.5,,4.21,6.84
4677,2001,Ja'Mar Toombs,Texas A&M,FB,73,281,,4.72,17,30,,,
4678,2001,Paul Toviessi,Marshall,DE,78,260,,4.78,,33.5,120,4.32,7.06
4679,2001,Albert Traylor,Northwestern State (LA),OG,75,307,,5.42,20,27,,,8.34
4680,2001,Marques Tuiasosopo,Washington,QB,73,223,24,4.71,,35.5,115,4.35,7.36
4681,2001,T.J. Turner,Michigan State,ILB,75,273,,4.8,,,,,
4682,2001,Chris Valletta,Texas A&M,OG,75,299,,5.32,18,33.5,98,4.53,7.9
4683,2001,Kyle Vanden Bosch,Nebraska,DE,76,270,,4.75,26,36.5,119,4.08,6.82
4684,2001,Patrick Venzke,Idaho,OT,78,303,,5.28,,34,103,4.59,8.08
4685,2001,Michael Vick,Virginia Tech,QB,73,210,20,*4.33,,38,,,
4686,2001,Keydrick Vincent,Mississippi,OG,77,328,,5.61,23,32.5,94,,
4687,2001,Fred Wakefield,Illinois,DE,79,287,,5.09,26,28,108,4.64,7.49
4688,2001,Kenyatta Walker,Florida,OT,77,311,,5.17,24,31.5,109,4.66,7.7
4689,2001,Raymond Walls,Southern Mississippi,CB,71,176,,4.51,,39,124,4.18,
4690,2001,Chad Ward,Washington,OG,77,321,,5.23,26,32.5,99,4.89,7.98
4691,2001,David Warren,Florida State,DE,75,253,,*4.73,21,,,4.46,7.53
4692,2001,Reggie Wayne,Miami,WR,73,198,,*4.45,,36,,,
4693,2001,Eric Westmoreland,Tennessee,OLB,73,236,,4.63,21,36.5,115,4.21,7.47
4694,2001,Deonce Whitaker,San Jose State,RB,66,177,,*4.52,23,36,,,
4695,2001,Emile White,Houston,SS,73,219,,4.68,16,34.5,111,,7.26
4696,2001,Reggie White,Oklahoma State,RB,73,228,,4.58,17,37.5,,4.4,7.48
4697,2001,James Whitley,Michigan,CB,71,193,,4.73,9,39,118,4.4,7.04
4698,2001,Boo Williams,Arkansas,TE,76,237,,4.72,,35.5,119,4.33,7.1
4699,2001,Brock Williams,Notre Dame,CB,70,183,,4.46,11,42.5,130,4.21,6.7
4700,2001,Jimmy Williams,Vanderbilt,CB,70,188,,4.58,,36,120,,7.12
4701,2001,Louis Williams,Louisiana State,OG,77,299,,5.48,25,28.5,103,4.67,7.86
4702,2001,Marcus Williams,Washington State,WR,77,230,,4.56,,41,130,4.2,7.37
